country,submarket,year,list_type,brand,weekly_reach_pct,outlet_id,domain,notes,source
CZE,,2016,offline,Metro,13,cze_metro,,,"DNR 2016, p. 67"
CZE,,2016,offline,A regional or local newspaper,12,cze_local_newspaper,,"generic category, not a single outlet","DNR 2016, p. 67"
CZE,,2016,offline,TV Barrandov news,12,cze_tv_barrandov,,,"DNR 2016, p. 67"
CZE,,2016,offline,Frekvence 1 news,10,cze_frekvence_1,,,"DNR 2016, p. 67"
CZE,,2016,offline,Denik,9,cze_denik,,,"DNR 2016, p. 67"
CZE,,2016,offline,Evropa 2 news,8,cze_evropa_2,,,"DNR 2016, p. 67"
CZE,,2016,offline,Cesky rozhlas Dvojka news,6,cze_cesky_rozhlas_dvojka,,Czech Radio station; online counterpart is Rozhlas.cz (cze_cesky_rozhlas),"DNR 2016, p. 67"
CZE,,2016,offline,Pravo,6,cze_pravo,,,"DNR 2016, p. 67"
CZE,,2016,offline,Lidove noviny,6,cze_lidove_noviny,,,"DNR 2016, p. 67"
CZE,,2016,online,Mlada Fronta DNES online (iDnes.cz),55,cze_mlada_fronta_dnes,idnes.cz,,"DNR 2016, p. 67"
CZE,,2016,online,Pravo online (novinky.cz),47,cze_pravo,novinky.cz,,"DNR 2016, p. 67"
CZE,,2016,online,Aktualne.cz,43,cze_aktualne_cz,aktualne.cz,,"DNR 2016, p. 67"
CZE,,2016,online,Ceska televize news online,30,cze_ceska_televize,,,"DNR 2016, p. 67"
CZE,,2016,online,TV Nova news online,26,cze_tv_nova,,,"DNR 2016, p. 67"
CZE,,2016,online,Prima televize news online,23,cze_prima,,,"DNR 2016, p. 67"
CZE,,2016,online,Super.cz,20,cze_super_cz,super.cz,,"DNR 2016, p. 67"
CZE,,2016,online,Blesk online,18,cze_blesk,,,"DNR 2016, p. 67"
CZE,,2016,online,Denik online,18,cze_denik,,,"DNR 2016, p. 67"
CZE,,2016,online,Parlamentnilisty.cz,14,cze_parlamentnilisty_cz,parlamentnilisty.cz,,"DNR 2016, p. 67"
CZE,,2016,online,Hospodářské Noviny online,14,cze_hospodarske_noviny,,,"DNR 2016, p. 67"
CZE,,2016,online,Lidove noviny online,14,cze_lidove_noviny,,,"DNR 2016, p. 67"
CZE,,2016,online,Tyden.cz,10,cze_tyden_cz,tyden.cz,,"DNR 2016, p. 67"
CZE,,2016,online,Rozhlas.cz,8,cze_cesky_rozhlas,rozhlas.cz,Czech Radio portal covering all stations; offline list has Radiozurnal and Dvojka separately,"DNR 2016, p. 67"
CZE,,2016,online,Extra.cz,8,cze_extra_cz,extra.cz,,"DNR 2016, p. 67"
CZE,,2016,online,Reflex.cz,7,cze_reflex_cz,reflex.cz,,"DNR 2016, p. 67"
POL,,2016,offline,RMF FM news,44,pol_rmf_fm,,,"DNR 2016, p. 69"
POL,,2016,offline,"TVN news (inc. TVN 24, TVN 23 Biznes i Świat)",43,pol_tvn,,,"DNR 2016, p. 69"
POL,,2016,offline,"TVP news (inc. TVP Info, TVP1 and TVP2)",37,pol_tvp,,,"DNR 2016, p. 69"
POL,,2016,offline,Radio Zet news,32,pol_radio_zet,,,"DNR 2016, p. 69"
POL,,2016,offline,Polsat news,29,pol_polsat,,,"DNR 2016, p. 69"
POL,,2016,offline,Gazeta Wyborcza,25,pol_gazeta_wyborcza,,,"DNR 2016, p. 69"
POL,,2016,offline,Fakt,18,pol_fakt,,,"DNR 2016, p. 69"
POL,,2016,offline,Regional or local newspaper,17,pol_local_newspaper,,"generic category, not a single outlet","DNR 2016, p. 69"
POL,,2016,offline,Polskie Radio news,15,pol_polskie_radio,,,"DNR 2016, p. 69"
POL,,2016,offline,Super Express,12,pol_super_express,,,"DNR 2016, p. 69"
POL,,2016,offline,Rzeczpospolita,11,pol_rzeczpospolita,,,"DNR 2016, p. 69"
POL,,2016,offline,Newsweek Polska,11,pol_newsweek_polska,,,"DNR 2016, p. 69"
POL,,2016,offline,Wprost,10,pol_wprost,,,"DNR 2016, p. 69"
POL,,2016,offline,Dziennik Gazeta Prawna,9,pol_dziennik_gazeta_prawna,,,"DNR 2016, p. 69"
POL,,2016,offline,Polityka,8,pol_polityka,,,"DNR 2016, p. 69"
POL,,2016,offline,Tok FM news,8,pol_tok_fm,,,"DNR 2016, p. 69"
POL,,2016,online,Onet news,60,pol_onet,,,"DNR 2016, p. 69"
POL,,2016,online,WP news,52,pol_wp,,,"DNR 2016, p. 69"
POL,,2016,online,TVN news online,51,pol_tvn,,,"DNR 2016, p. 69"
POL,,2016,online,Interia news,34,pol_interia,,,"DNR 2016, p. 69"
POL,,2016,online,Gazeta.pl,29,pol_gazeta_pl,gazeta.pl,"Agora portal, distinct from wyborcza.pl","DNR 2016, p. 69"
POL,,2016,online,Wyborcza.pl,25,pol_gazeta_wyborcza,wyborcza.pl,,"DNR 2016, p. 69"
POL,,2016,online,Fakt online,23,pol_fakt,,,"DNR 2016, p. 69"
POL,,2016,online,Polsat news online,21,pol_polsat,,,"DNR 2016, p. 69"
POL,,2016,online,Newsweek Polska online,16,pol_newsweek_polska,,,"DNR 2016, p. 69"
POL,,2016,online,Gazeta Prawna online,14,pol_dziennik_gazeta_prawna,,,"DNR 2016, p. 69"
POL,,2016,online,Regional or local paper website,13,pol_local_newspaper,,"generic category, not a single outlet","DNR 2016, p. 69"
POL,,2016,online,Rzeczpospolita online,12,pol_rzeczpospolita,,,"DNR 2016, p. 69"
POL,,2016,online,Wprost online,12,pol_wprost,,,"DNR 2016, p. 69"
POL,,2016,online,Dziennik.pl,12,pol_dziennik_pl,dziennik.pl,,"DNR 2016, p. 69"
POL,,2016,online,TVP News Online,11,pol_tvp,,,"DNR 2016, p. 69"
POL,,2016,online,Ipla.tv,11,pol_ipla_tv,ipla.tv,,"DNR 2016, p. 69"
POL,,2016,online,Polityka online,11,pol_polityka,,,"DNR 2016, p. 69"
GRC,,2016,offline,Alpha TV news,50,grc_alpha_tv,,,"DNR 2016, p. 71"
GRC,,2016,offline,Skai news (inc. radio),48,grc_skai,,,"DNR 2016, p. 71"
GRC,,2016,offline,ANT1 news,44,grc_ant1,,,"DNR 2016, p. 71"
GRC,,2016,offline,Mega news,43,grc_mega,,,"DNR 2016, p. 71"
GRC,,2016,offline,ERT news,38,grc_ert,,,"DNR 2016, p. 71"
GRC,,2016,offline,Star news,38,grc_star,,,"DNR 2016, p. 71"
GRC,,2016,offline,Real news,20,grc_real_news,,,"DNR 2016, p. 71"
GRC,,2016,offline,Real 97.8 FM news,19,grc_real_fm,,,"DNR 2016, p. 71"
GRC,,2016,offline,Proto Thema,17,grc_proto_thema,,,"DNR 2016, p. 71"
GRC,,2016,offline,Epsilon news,15,grc_epsilon,,,"DNR 2016, p. 71"
GRC,,2016,offline,Kathimerini,14,grc_kathimerini,,,"DNR 2016, p. 71"
GRC,,2016,offline,To Vima,13,grc_to_vima,,,"DNR 2016, p. 71"
GRC,,2016,offline,BBC News,13,grc_bbc,,,"DNR 2016, p. 71"
GRC,,2016,offline,Ta Nea,12,grc_ta_nea,,,"DNR 2016, p. 71"
GRC,,2016,offline,CNN,11,grc_cnn,,,"DNR 2016, p. 71"
GRC,,2016,offline,Makedonia TV,8,grc_makedonia_tv,,,"DNR 2016, p. 71"
GRC,,2016,online,Newsbomb.gr,34,grc_newsbomb_gr,newsbomb.gr,,"DNR 2016, p. 71"
GRC,,2016,online,In.gr,33,grc_in_gr,in.gr,,"DNR 2016, p. 71"
GRC,,2016,online,Zougla.gr,29,grc_zougla_gr,zougla.gr,,"DNR 2016, p. 71"
GRC,,2016,online,Enikos.gr,28,grc_enikos_gr,enikos.gr,,"DNR 2016, p. 71"
GRC,,2016,online,News247.gr,28,grc_news247_gr,news247.gr,,"DNR 2016, p. 71"
GRC,,2016,online,Yahoo News,27,grc_yahoo,,,"DNR 2016, p. 71"
GRC,,2016,online,Newsit.gr,25,grc_newsit_gr,newsit.gr,,"DNR 2016, p. 71"
GRC,,2016,online,Skai News online,25,grc_skai,,,"DNR 2016, p. 71"
GRC,,2016,online,Proto Thema online,24,grc_proto_thema,,,"DNR 2016, p. 71"
GRC,,2016,online,tro-ma-kti-ko.blogspot.com,24,grc_tro_ma_kti_ko_blogspot_com,tro-ma-kti-ko.blogspot.com,"blog hosted on blogspot.com; registered domain is blogspot.com, site identified by subdomain","DNR 2016, p. 71"
GRC,,2016,online,Kathimerini online,22,grc_kathimerini,,,"DNR 2016, p. 71"
GRC,,2016,online,Lifo.gr,20,grc_lifo_gr,lifo.gr,,"DNR 2016, p. 71"
GRC,,2016,online,Naftemporiki Online,20,grc_naftemporiki,,,"DNR 2016, p. 71"
GRC,,2016,online,Capital.gr,19,grc_capital_gr,capital.gr,,"DNR 2016, p. 71"
GRC,,2016,online,Newsbeast.gr,19,grc_newsbeast_gr,newsbeast.gr,,"DNR 2016, p. 71"
GRC,,2016,online,Mega online,19,grc_mega,,,"DNR 2016, p. 71"
TUR,,2016,offline,Fox TV news,60,tur_fox_tv,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Kanal D news,48,tur_kanal_d,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,CNN Türk,47,tur_cnn_turk,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,NTV,47,tur_ntv,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Hürriyet,45,tur_hurriyet,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,ATV news,40,tur_atv,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Star TV news,40,tur_star_tv,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Show TV news,38,tur_show_tv,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,TRT news,36,tur_trt,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Sözcü,35,tur_sozcu,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Milliyet,34,tur_milliyet,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Habertürk TV news,33,tur_haberturk_tv,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Posta,29,tur_posta,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Sabah,29,tur_sabah,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Cumhuriyet,23,tur_cumhuriyet,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,offline,Halk TV news,19,tur_halk_tv,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,CNN Türk online,37,tur_cnn_turk,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Mynet news,36,tur_mynet,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Hürriyet online,35,tur_hurriyet,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,NTV online,33,tur_ntv,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Milliyet online,31,tur_milliyet,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Haberler.com,31,tur_haberler_com,haberler.com,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Sözcü online,29,tur_sozcu,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,İnternethaber,22,tur_internethaber,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Habertürk online,22,tur_haberturk,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Sabah online,22,tur_sabah,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Ahaber,20,tur_ahaber,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Ensonhaber,20,tur_ensonhaber,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Haber7,17,tur_haber7,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,Cumhuriyet online,17,tur_cumhuriyet,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,TRT news online,15,tur_trt,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
TUR,,2016,online,CNN International online,15,tur_cnn_international,,"Urban sample: 'Data are from urban Turkey, rather than a fully nationally representative sample. This will tend to represent richer and more connected users.' (DNR 2016, p. 72)","DNR 2016, p. 73"
CAN,english-speaking,2016,offline,CTV news,35,can_ctv,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,offline,Global news,32,can_global,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,offline,CBC news,29,can_cbc,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,offline,Local radio news,23,can_local_radio,,"generic category, not a single outlet; DNR reports English-speaking and French-speaking lists separately","DNR 2016, p. 81"
CAN,english-speaking,2016,offline,CNN,22,can_cnn,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,offline,CityTV News,20,can_citytv,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,offline,Local daily newspaper,15,can_local_newspaper,,"generic category, not a single outlet; DNR reports English-speaking and French-speaking lists separately","DNR 2016, p. 81"
CAN,english-speaking,2016,offline,Toronto Star,13,can_toronto_star,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,online,CBC News online,28,can_cbc,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,online,CTV News online,25,can_ctv,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,online,Yahoo News,22,can_yahoo,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,online,Huffington Post,21,can_huffington_post,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,online,Global News online,18,can_global,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,online,MSN News,18,can_msn,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,online,CNN online,18,can_cnn,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,english-speaking,2016,online,BuzzFeed News,15,can_buzzfeed,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,offline,TVA/LCN news,64,can_tva,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,offline,Radio-Canada/RDI news,46,can_radio_canada_rdi,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,offline,Journal de Montréal/de Québec,31,can_journal_de_montreal_de_quebec,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,offline,Local or regional weekly,18,can_local_weekly,,"generic category, not a single outlet; DNR reports English-speaking and French-speaking lists separately","DNR 2016, p. 81"
CAN,french-speaking,2016,offline,Local radio news,14,can_local_radio,,"generic category, not a single outlet; DNR reports English-speaking and French-speaking lists separately","DNR 2016, p. 81"
CAN,french-speaking,2016,offline,La Presse,11,can_la_presse,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,offline,24 hours,9,can_24_hours,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,offline,Métro,9,can_metro,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,online,TVA News online,39,can_tva,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,online,La Presse online,24,can_la_presse,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,online,Radio-Canada/RDI News online,24,can_radio_canada_rdi,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,online,Journal de Montréal/de Québec online,23,can_journal_de_montreal_de_quebec,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,online,MSN News,17,can_msn,,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,online,Canoe.com,15,can_canoe_com,canoe.com,DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
CAN,french-speaking,2016,online,Local radio news online,11,can_local_radio,,"generic category, not a single outlet; DNR reports English-speaking and French-speaking lists separately","DNR 2016, p. 81"
CAN,french-speaking,2016,online,Huffington Post,10,can_huffington_post_quebec,,Huffington Post Québec edition; DNR reports English-speaking and French-speaking lists separately,"DNR 2016, p. 81"
